id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
138,say,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",2,,,,
139,she,"[{""sounds"":[""ʃ""],""id"":92,""letters"":[""s"",""h""],""usageCount"":43},{""sounds"":[""iː""],""id"":9,""letters"":[""e""],""usageCount"":114}]",43,PRONOUN,,,
140,so,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",16,,NON_PHONEMIC,,
141,soon,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",1,,,,
142,that,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""æ""],""id"":2,""letters"":[""a""],""usageCount"":158},{""sounds"":[""t""],""id"":5,""letters"":[""t""],""usageCount"":267}]",27,,,,
143,there,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",13,,HIGHLY_NON_PHONEMIC,,
144,they,"[{""sounds"":[""ð""],""id"":63,""letters"":[""t"",""h""],""usageCount"":28},{""sounds"":[""ɛ""],""id"":7,""letters"":[""e""],""usageCount"":35},{""sounds"":[""ɪ""],""id"":61,""letters"":[""y""],""usageCount"":37}]",22,NOUN,,,
145,this,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""ɪ""],""id"":8,""letters"":[""i""],""usageCount"":243},{""sounds"":[""s""],""id"":17,""letters"":[""s""],""usageCount"":68}]",13,,,,
146,too,"[{""sounds"":[""t""],""id"":5,""letters"":[""t""],""usageCount"":267},{""sounds"":[""uː""],""id"":76,""letters"":[""o"",""o""],""usageCount"":13}]",9,,,,
147,under,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",1,,,,
148,want,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",5,VERB,PERFECT,,
149,was,"[{""sounds"":[""w""],""id"":11,""letters"":[""w""],""usageCount"":79},{""sounds"":[""ʌ""],""id"":38,""letters"":[""a""],""usageCount"":27},{""sounds"":[""z""],""id"":29,""letters"":[""s""],""usageCount"":102}]",27,VERB,PHONEMIC,113.0,be
150,well,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",1,,,,
151,went,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",1,VERB,PERFECT,32.0,go
152,what,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",18,,,,
153,white,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",1,VERB,PHONEMIC,,
154,who,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",2,,HIGHLY_NON_PHONEMIC,,
155,will,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",14,VERB,PHONEMIC,,
156,with,"[{""sounds"":[""w""],""id"":11,""letters"":[""w""],""usageCount"":79},{""sounds"":[""ɪ""],""id"":8,""letters"":[""i""],""usageCount"":243},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",31,,NON_PHONEMIC,,
157,yes,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,PHONEMIC,,
158,giraffe,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
159,sheep,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
160,insect,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,PERFECT,,
161,iguana,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,HIGHLY_PHONEMIC,,
162,island,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,HIGHLY_PHONEMIC,,
163,ink,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,PERFECT,,
164,ice cream,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,HIGHLY_NON_PHONEMIC,,
165,incredible,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,ADJECTIVE,PERFECT,,
166,jam,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,PERFECT,,
168,jellyfish,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,PERFECT,,
169,jungle,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
170,jacket,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,PERFECT,,
171,jus,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
172,jar,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,PERFECT,,
173,king,"[{""sounds"":[""k""],""id"":35,""letters"":[""k""],""usageCount"":3},{""sounds"":[""ɪ""],""id"":8,""letters"":[""i""],""usageCount"":243},{""sounds"":[""ŋ""],""id"":37,""letters"":[""n"",""g""],""usageCount"":0}]",0,NOUN,NON_PHONEMIC,,
174,kite,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,,,
175,kitten,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
176,key,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
177,kitchen,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
178,kangaroo,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
179,lamp,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
180,leg,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
181,lobster,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
